3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
19927000,21198000,16129000,17941000,19747000,18898000
0,1478500,0,0,0,0
5414700,5658000,5980500,9685900,9881300,9189500
0,745180,0,0,0,0
8689900,7125700,7376200,11225000,10302000,9969600
107710000,125890000,116270000,78047000,90848000,77714000
4924600,5314600,7978900,3252400,0,0
39044000,29503000,32957000,22137000,19269000,20352000
6322400,8313500,5338500,3769200,4047000,4668000
0,0,0,0,0,1655300
1772600,1929100,0,2767300,2799900,2829700
0,0,0,0,638830,0
22831000,19638000,21609000,27393000,32461000,31709000
2013900,0,0,0,0,0
25291000,26506000,27196000,15587000,14777000,12869000
3435300,0,2330300,0,0,0
0,0,617560,0,0,0
91674000,0,0,9821800,7741500,8904900
1122400,0,1685700,1591700,1174600,1474300
5146100,4829800,5602600,1254000,1673800,1816100
1508200,1050300,1770500,0,0,0
0,0,0,0,1219600,0
6506200,7917600,0,11368000,14086000,12427000
2915000,2738000,3790500,2279700,2259800,2370500
38034000,35906000,37615000,44169000,46203000,38437000
3675800,4348400,3067900,3869200,5189000,3594800
0,0,0,0,0,949460
0,0,0,0,1133800,0
0,0,0,0,0,905550
0,0,0,0,0,0
0,16312000,14924000,11709000,12291000,13066000
0,0,0,6171800,0,0
94727000,85507000,97474000,163030000,126250000,158170000
0,0,0,0,0,1081300
0,0,0,0,776970,0
25074000,27254000,33800000,7908500,10834000,8460500
0,0,0,0,0,1559800
25911000,25356000,25055000,18963000,21630000,20267000
2888200,3334400,3156000,0,0,0
81585000,69813000,91565000,57514000,55826000,63954000
4445100,3603400,3384200,0,2686700,0
2112800,0,2389500,3193900,0,4929400
0,0,0,19672000,0,18918000
3935700,4128100,4023900,10931000,14197000,12148000
0,0,0,0,0,944290
0,0,0,0,0,2185900
0,4110700,2619100,3771900,5208800,0
5263400,6479100,5433400,3446000,3343400,4388300
0,0,0,0,10940000,0
6147500,7259200,6435000,7154800,6360900,6599000
11574000,13600000,10692000,12147000,11344000,10351000
14839000,13623000,15477000,0,2891700,0
6330800,5857600,3971100,7138800,10152000,8188900
2862100,2514700,2183600,3744100,4187100,3435900
0,0,0,1085900,0,0
2017000,0,0,2605300,2473000,1802900
15371000,17820000,16324000,26284000,28897000,23583000
0,0,0,2736300,2763800,2779200
0,0,0,4150200,4072300,0
21497000,23941000,21220000,26839000,32663000,27374000
10319000,12531000,16547000,11484000,15203000,12374000
28690000,26081000,27550000,9350300,9131300,8743000
29027000,23270000,25491000,38284000,38676000,35128000
2737600,5003900,3753700,4055300,3947000,3221400
2311200,2952300,0,2798900,2572700,2413300
0,0,0,12878000,0,13472000
0,0,0,1925700,2923400,1937400
2565700,0,3823100,3222900,2862400,2961500
49416000,20887000,22633000,26894000,47127000,0
53069000,45728000,50267000,49612000,51869000,58505000
0,0,0,0,0,1462700
0,0,1424000,1696700,1612000,0
371090000,420290000,415030000,680160000,751590000,685220000
22939000,20926000,19139000,20696000,23478000,19731000
5325000,4371700,3600700,9663900,9033200,8010500
2844700,4400100,0,6468200,6831500,4021400
0,0,0,0,0,1668100
6824600,6110100,6808700,0,4594000,0
1735300,1611700,1341200,852420,0,1010700
4549000,3710800,4631700,0,0,0
124770000,121670000,139790000,93737000,74016000,84845000
0,0,0,1971100,3514400,0
0,0,0,0,0,5052200
22572000,20635000,19288000,20784000,21343000,20317000
16236000,8044300,10417000,19747000,21433000,13290000
0,0,0,0,0,1972400
0,0,567970,0,0,0
15341000,13391000,16744000,12031000,9605200,8537000
276410000,264190000,224250000,146950000,159230000,143340000
0,0,0,2803600,0,2569100
16241000,16909000,16272000,29947000,28499000,28320000
14687000,16528000,10915000,18482000,17295000,10983000
0,0,1129000,0,0,0
96088000,103990000,87734000,107490000,99882000,95820000
33669000,34659000,30381000,40007000,37726000,0
42264000,41907000,45411000,61160000,59823000,58378000
6444200,4509000,7053900,2979800,3386900,3939400
0,0,0,0,0,735920
1917400,2137100,0,3008000,3243500,3458200
0,0,0,0,0,691020
13254000,20862000,17414000,47969000,41899000,31518000
1771300,2283700,1915100,2509300,2138400,2327100
6352800,7071700,5397400,10198000,8987200,8341100
9592400,10854000,9155400,11771000,12324000,12521000
4797900,5450900,4125600,0,0,0
24702000,19861000,21053000,29866000,42877000,26747000
0,0,3204700,6453200,8465100,5817600
8846200,8175500,8592800,8240500,8369400,7619300
10374000,12252000,10606000,13379000,13734000,13355000
772070,0,0,10044000,8087900,8356900
9941700,8593200,10606000,4348900,0,0
865470,0,0,1566000,1606800,1808900
0,0,4400800,7900500,7693500,8537900
0,0,0,0,881700,0
0,0,0,0,0,937690
6877000,5699400,6503500,5954300,6305900,7096200
46265000,43747000,37414000,54295000,44940000,40955000
0,0,903100,0,0,0
0,0,0,0,0,4893800
0,0,0,0,0,1408800
43009000,43856000,39103000,85687000,91937000,78374000
0,0,0,0,0,611440
50525000,63527000,55990000,97429000,109420000,73148000
0,0,0,0,0,1506700
0,0,0,0,0,504630
0,0,0,2976200,3960100,3574500
0,0,0,0,2060600,0
0,0,0,0,2171800,3279400
0,0,2032100,0,0,0
20178000,22259000,19121000,16487000,16073000,16656000
0,0,943710,0,0,0
0,0,1496400,0,0,0
3856400,3843500,3683600,0,0,0
11396000,12350000,14560000,8015200,8998900,9108900
0,0,0,0,0,1940900
3350500,0,0,4748200,3643800,0
10499000,13692000,11498000,16089000,23493000,19086000
0,0,0,0,0,0
0,0,4333800,0,0,0
4841600,6736300,5034600,0,0,0
65031000,69524000,105690000,16858000,17400000,24110000
0,0,0,1875700,1756700,2519500
30526000,29051000,35781000,35765000,36612000,39324000
33554000,37880000,37139000,27097000,22986000,26224000
0,0,0,2363200,3163500,2217400
11475000,10989000,8875500,20041000,16914000,16573000
4682000,7545400,6389500,6691600,6332800,5033100
39927000,37272000,26351000,37556000,45758000,29999000
9496000,15436000,10346000,12833000,10912000,12196000
3520600,3420100,3171800,0,2318500,2445600
0,0,933990,0,0,0
6054800,0,0,0,0,0
3206900,2915700,2371700,2399700,2354400,1845200
0,2166700,2946100,0,0,0
25799000,35678000,30759000,17724000,17688000,15705000
20733000,28802000,23187000,22823000,28161000,22877000
28600000,21468000,16715000,0,3283400,4450600
454370000,428740000,474430000,198800000,168960000,183300000
126020000,171280000,134640000,188020000,180340000,188990000
37105000,35252000,33050000,24223000,29200000,23712000
6997100,6558100,7957300,3696200,5123100,4382300
17532000,20349000,17062000,30502000,29633000,35321000
0,0,3222800,0,0,0
0,0,0,6345200,7462300,6871400
0,1377100,0,2975000,3164500,3091500
4426500,6080700,6631700,6112600,6050800,8917000
0,3915600,3825200,4595600,0,3562400
0,0,0,0,237360,0
7662500,6521200,5610400,10499000,13131000,8437900
19479000,8090800,11120000,20618000,19435000,17649000
4183800,3032800,3599900,4555900,3915000,3949900
0,0,1200300,0,0,0
20319000,20562000,15917000,2929400,8691300,6339300
1760000,1680500,1428700,2236000,2024000,1965900
8311100,0,0,8358300,9088000,7628200
0,0,0,0,3936900,0
0,0,0,2871400,4976100,6228100
18948000,8648700,16271000,10387000,11346000,11185000
0,0,0,5872400,5962400,5237900
10502000,10167000,9497200,4832800,5623800,5292100
0,0,0,0,5274300,0
15478000,17236000,12726000,4606100,0,0
3828900,0,0,3416400,3855600,2239900
1861600,3065000,2035500,1741900,0,0
0,0,0,0,0,910360
8206300,13463000,11034000,8881500,9343900,11522000
27946000,26353000,21348000,16757000,17010000,9055100
8743200,10296000,11423000,10963000,6528400,9541100
1942400,3096900,1965400,0,2378600,0
0,0,0,2134400,1994400,0
6110500,5049500,4526600,4576200,5040900,4731300
5278200,0,0,6668600,0,6617300
11760000,15697000,16603000,12351000,0,0
837090,0,0,0,0,0
0,0,0,2566000,3429500,3777000
25332000,17864000,21575000,19078000,19732000,19878000
6572100,4719400,6485700,6909500,6791800,5634200
0,2125900,2010100,1930900,1941900,2605600
24237000000,29158000000,18646000000,33569000000,38497000000,31053000000
0,0,0,0,0,68277000
0,0,0,0,0,653370
2625200,1917800,2823900,0,2477900,2659300
5464300,5614800,5008900,2519600,3682700,3893400
24027000,33649000,20013000,0,0,0
0,0,0,0,0,1322800
10983000,22452000,10600000,4232700,3848100,3569800
0,0,0,1152600,0,0
25495000,34936000,23787000,38894000,47821000,50411000
539600000,545420000,614660000,408180000,415230000,402720000
26493000,25650000,31353000,28413000,27833000,27474000
131780000,126550000,155810000,168180000,168440000,187050000
223720000,145710000,201590000,174700000,186870000,178950000
0,0,0,0,0,650260
84906000,92689000,104820000,122840000,124920000,124210000
6898000,0,0,15182000,10331000,13536000
170800000,141810000,136230000,172850000,173440000,178210000
23875000,30771000,27994000,15782000,16456000,13430000
30418000,22477000,23495000,31659000,40163000,34540000
23960000,23386000,29246000,39923000,33192000,37639000
140160000,157200000,114360000,182660000,186470000,208860000
1860300,3967700,4026400,3474400,2856800,3160500
7971500,10574000,9172800,8276000,10469000,6307800
0,0,0,0,2591900,0
23845000,24920000,23646000,26370000,24446000,23628000
6599100,5130800,7389900,10024000,9166000,9943800
22971000,22817000,19728000,19506000,21640000,24328000
6409600,10354000,9327000,17536000,18069000,17391000
10396000,7628700,9472300,12362000,11242000,8895100
59466000,65265000,53195000,49594000,62401000,62932000
0,270390,0,0,0,0
1625800,1857500,1161300,0,1088000,1380200
25605000,29972000,27421000,19907000,25039000,15686000
4576300,4320700,4139400,3773500,3721900,0
21793000,21932000,19853000,17446000,17084000,16073000
0,0,0,0,1150400,0
0,0,0,0,0,6564400
4878700,7690800,0,7274200,8021600,8827700
23711000,31723000,23061000,25379000,39873000,42876000
12240000,10600000,13836000,18204000,16978000,22046000
8308900,9543200,12194000,0,5474200,0
4725800,0,4938400,0,0,0
13305000,14386000,16188000,13957000,17298000,17808000
0,0,0,0,539170,0
2977700,2759400,2428300,2573900,2695800,2786400
0,0,0,4880100,0,0
0,0,17695000,0,0,0
0,0,0,0,0,0
20413000,25223000,36228000,48366000,35049000,46427000
0,0,0,0,0,634620
0,0,1112500,0,0,0
3001500,0,2654700,3872800,4557500,3351700
0,0,0,11701000,9015900,7863000
23383000,23872000,23013000,32388000,43797000,39824000
20652000,27138000,22586000,34135000,36535000,36623000
20487000,22480000,22705000,29634000,28307000,26778000
4036600,5345500,4874200,7297100,7180300,4371200
40271000,40089000,30474000,58280000,64269000,62344000
0,0,0,0,0,810780
36247000,37374000,39455000,20646000,20680000,16257000
27803000,28058000,19341000,32494000,32865000,30169000
784520,0,0,0,0,0
9952200,8097100,7716800,7930600,9006900,6345600
32984000,40090000,37624000,90082000,96565000,86846000
7369500,7371400,6533100,4780400,5848900,4217000
9587000,8098200,7446400,7316800,8234900,6952600
35208000,39198000,32645000,0,33689000,0
46064000,40983000,39839000,29660000,31922000,32445000
74020000,77484000,82965000,45018000,39174000,45530000
107040000,113360000,107550000,123470000,127910000,118900000
5804800,6454300,6502400,8270000,5629600,7890300
0,479330,0,0,0,0
15512000,19783000,13057000,11049000,12598000,13402000
3792900,3354600,0,0,0,0
0,0,0,0,6095800,15524000
2640600,2616100,3041700,4113800,4551900,2566100
7691700,8116600,7051000,7922300,7873900,5698800
3375000,2976800,2185800,5351600,3355200,3184600
10163000,8543600,7442100,8791100,7453900,4932400
2089600,2516200,2193000,7917600,7972500,3535000
0,0,0,0,0,3728400
159690000,122360000,115960000,140710000,153760000,146580000
47517000,54348000,53792000,79220000,74034000,68938000
17604000,18273000,23370000,45427000,41976000,45079000
3316600,0,2308700,4047700,3577400,0
0,2552600,0,3999500,4092900,5236100
0,0,0,0,0,7354700
8756600,11247000,9614800,11752000,11649000,9706200
4617700,6313100,5971600,10689000,10368000,12416000
4762800,5779500,7593200,5427700,4482600,3534600
3413200,3579000,2936400,2155300,1707000,2094800
2241100,1066600,1815400,0,0,3320300
11345000,12966000,10695000,17282000,14337000,17929000
7285700,4864400,6570300,5333200,5138400,4985300
15165000,26739000,20575000,9289000,10253000,8391200
906610,0,0,1532200,1348600,1362000
0,0,6648300,0,0,0
13957000,14257000,12355000,9164700,10359000,10808000
2486000,2086000,2203300,7091800,9598200,10254000
0,4946600,0,4669600,4614300,4324700
0,0,0,1473000,1486700,0
0,0,0,1967200,1845500,2204300
170890000,169960000,168070000,207680000,196330000,207000000
16408000,20453000,17529000,26055000,27163000,21830000
13499000,16572000,0,21274000,0,16528000
0,0,0,2003100,0,0
4763600,4501000,3769700,9937200,8586500,7548800
2391800,0,0,4793700,5458500,2809400
13574000,13828000,11105000,11895000,13612000,5217100
0,0,0,0,16903000,0
52066000,55066000,50640000,59661000,49798000,65468000
24226000,0,25293000,29979000,0,30307000
2445900,3228100,2425400,3673000,3547700,4673700
119730000,167800000,119800000,252090000,253990000,394700000
0,0,1575100,0,0,0
7035200,6693800,7791200,0,6977700,0
0,0,0,0,0,195650
21586000,14590000,20824000,18464000,21736000,19563000
9377900,9907800,5196000,10584000,12722000,8816300
11520000,13897000,15213000,10337000,9100300,14086000
0,0,0,0,0,1126300
96865000,108900000,103860000,17182000,23530000,17732000
6773100,7086300,8556700,6540700,7037300,6390000
0,0,0,0,0,1511700
8617500,11698000,8878000,16378000,18277000,14412000
13705000,11896000,11405000,11146000,11219000,11608000
0,1927000,0,0,1756900,0
0,0,0,665910,0,0
6656900,5857800,6092700,2124600,0,0
0,0,0,0,0,234010
5643800,4435700,4076300,6036400,6995400,4265000
6699400,6312100,5379600,13388000,12211000,14720000
53345000,58850000,68047000,105410000,107890000,101220000
21844000,22519000,23051000,44806000,43881000,33074000
0,0,0,0,5230400,10249000
21476000,26947000,30801000,60163000,58617000,58050000
0,0,0,3873100,4172100,3351600
3074200,3247600,2203700,7805100,5190200,5587700
0,0,0,8060900,9867200,7632100
138410000,148450000,180320000,87766000,78147000,74057000
1976200,2051300,1777800,2573000,2109100,2352700
5944700,6655400,4625200,9438000,9616800,7084500
2798200,3824900,3572600,0,0,0
536380000,560460000,651200000,227940000,223140000,217110000
2084200,1738300,1755800,2215400,4301700,3622100
0,0,1202700,0,1244300,0
5287300,5247800,5008500,3956100,0,6020200
14001000,11865000,9519600,26528000,25529000,26052000
0,0,0,3824200,3867300,2432100
0,0,43577000,0,0,0
5654800,6630900,6609300,0,0,0
0,0,0,1267300,0,0
0,0,0,0,0,1436300
5646300,7927100,8651400,9429700,3854400,4882500
2935300,3968800,1779200,1720100,4079600,3414300
0,0,10764000,0,0,0
7592700,8420500,7892700,8080300,6322900,4923400
0,0,0,0,1060500,0
138560000,117090000,158080000,104090000,144500000,155650000
1385500,0,0,0,0,0
0,0,0,0,0,577170
1899500,2750200,2526800,3618300,3153500,3637400
10516000,11644000,7490500,17064000,24473000,15790000
6545300,6738600,6021400,4487500,5447900,4907600
898910000,773550000,775570000,847350000,857400000,800250000
0,0,0,1815500,0,0
0,0,0,0,0,2458300
0,0,0,0,0,1176500
17465000,18027000,18284000,14115000,15741000,15850000
0,0,0,40199000,69111000,0
0,4754300,6273800,13007000,16042000,11545000
11996000,16044000,17045000,28239000,29895000,30220000
5580800,8022300,7874600,20686000,15928000,14905000
0,0,1233900,2616800,1642500,1657300
0,0,0,0,0,2591400
2462200,2474800,0,2164900,2650700,2257700
38634000,32053000,50723000,31733000,23524000,50130000
5059300,5779900,4609300,9178700,11263000,9022900
7068700,13146000,10233000,15128000,14978000,16414000
16024000,14741000,19710000,0,0,0
6534200,7074900,4104700,7349100,5896800,4672500
0,0,0,21711000,24302000,16248000
0,0,0,0,0,5880600
2272600,1422900,1269100,1213800,3599900,1003200
17950000,17568000,12647000,18973000,16078000,16488000
0,1991900,1589900,1999000,0,0
2894600,4304100,2855300,0,0,0
9066400,8097100,8347700,9163100,7778100,9025600
16925000,20115000,10959000,18014000,23734000,13475000
26402000,29714000,29261000,51212000,41963000,57525000
56091000,42049000,47228000,45080000,45244000,43692000
7384400,7030900,8459600,7084700,4844500,7265200
0,0,0,0,0,2129100
13709000,14002000,14896000,5546100,5984800,5404000
7904300,6469600,7653200,8367300,9828500,8158000
0,0,0,0,0,2255300
63767000,56035000,55098000,75002000,83789000,67507000
2030900,0,2930600,2261300,2392800,2739100
0,0,0,0,0,808220
0,0,3102100,0,0,0
2769800,2989900,4269100,3092100,0,0
2502600,1676400,1724100,2399000,2393400,2456500
0,0,0,0,585560,0
70222000,55399000,68625000,37186000,40536000,42936000
0,0,0,0,964810,0
0,0,1931400,2468300,0,2714900
7686900,7567000,9423800,17123000,14956000,20216000
0,0,0,0,0,813870
2710100,0,0,2979400,4715200,3042200
0,0,0,0,0,483310
3788100,5572700,0,10146000,8441000,8491600
2712500,3214000,2620600,2778200,2916500,2826000
0,0,0,0,0,0
8691700,6246000,5443100,8666600,8800900,9187300
3482100,4613200,0,0,4775400,2589000
26672000,21654000,18615000,8753300,9908600,8548900
26357000,27278000,22880000,17909000,17988000,15618000
0,27673000,0,0,54185000,86336000
8428600,9320900,6703900,16106000,13392000,12860000
0,0,0,897450,0,0
0,1274800,1539300,0,0,2256700
4898000,4739100,4288600,0,4527300,3648500
0,0,0,0,0,2814700
0,5037200,5655800,8344400,0,6874000
13283000,13898000,10330000,15151000,12488000,13374000
1463700,1956900,1866200,0,0,0
0,4849400,0,0,0,0
107700000,135930000,103080000,57965000,49773000,51265000
0,0,0,3061300,0,2162800
0,2436200,0,0,2914300,1932100
43120000,39734000,28956000,22211000,30947000,24250000
5215100,5741900,4786900,6031400,9191800,6150400
21743000,21211000,26270000,18487000,14495000,20906000
123500000,124960000,109910000,67163000,59107000,58046000
0,0,0,4476000,3878500,0
6932100,10139000,6254400,4743600,6078900,4677500
0,2343500,1441400,0,0,0
8639200,10392000,5024500,5669100,6775300,6418200
9361700,10498000,8929300,19838000,16143000,13457000
1628300,0,0,0,1791300,2159000
0,0,0,3377300,3222100,0
0,0,0,1989600,2560800,0
5119300,7856800,5897000,6786800,7557500,7250100
71551000,71838000,68281000,50512000,47934000,35159000
1535900,0,644550,1317200,0,0
3306700,2996700,4274900,19752000,23102000,10658000
5351400,6508800,5289700,7642700,8125600,7610800
64368000,64528000,72261000,60743000,59927000,58869000
0,0,4395700,0,0,0
29362000,31146000,30053000,26795000,26846000,25130000
50596000,31088000,30796000,3319800,3743100,2194000
1097000,1211100,0,0,0,0
29596000,26134000,23074000,4758900,4888300,2229400
2641000,1925200,0,0,0,0
0,2193400,1648100,7388200,6116600,5592100
17598000,18703000,15326000,11023000,13236000,9156700
2594200,2676200,2150300,0,0,2094400
2818000,2432600,1457300,8881900,7698200,3441700
5018000,4633200,6298500,4913800,5439800,5550600
27237000,32070000,35974000,79139000,76995000,77873000
0,0,2494500,0,0,0
78619000,97757000,69286000,25658000,22133000,26916000
17374000,18891000,22991000,0,0,0
5888900,3357600,0,0,0,0
20759000,19025000,16946000,11339000,18825000,10617000
1806000,0,0,0,1195700,0
13053000,11875000,10702000,7884400,8045900,0
32038000,36474000,38469000,65142000,62074000,66622000
0,0,0,11178000,11143000,6710500
3014200,3869800,3837600,4684400,3475100,4510300
0,0,8002100,0,0,0
0,3509100,3059400,3674300,4079700,2884600
90252000,85695000,99211000,156400000,155660000,169520000
0,1645100,0,1162200,0,0
6128600,6103900,6298500,0,3688000,3555600
39439000,47826000,50526000,72592000,74267000,83418000
0,2412300,1916400,0,0,0
2025900,0,2261000,4793000,3725500,6254700
0,0,0,3724900,4368500,2879600
56356000,60403000,60450000,38802000,31665000,34799000
1715600,2529200,0,0,0,0
0,0,0,0,0,567950
9408200,9164400,7250600,15457000,18950000,15003000
32540000,40488000,34902000,38512000,38551000,37190000
56054000,63281000,55071000,72333000,79938000,80682000
0,20136000,11211000,16955000,14786000,19903000
6073000,4691500,3873600,13108000,10524000,12188000
26193000,32443000,29549000,62691000,65068000,54888000
37754000,44438000,28064000,51982000,50587000,48829000
0,0,0,0,0,1297400
3523400,3342900,3543400,0,0,4480100
0,2508300,0,3239500,5056200,2911900
4360300,4301500,4597000,0,0,0
22012000,26105000,34417000,53530000,44504000,50058000
0,0,0,0,0,2199200
0,0,0,0,0,554280
3472800,4299100,3338400,2462700,1875500,2975100
0,0,0,2820100,3459500,3398600
12362000,13265000,15535000,7193900,9823400,7856000
5153900,4635900,4951000,15074000,11992000,13158000
1392600,1816200,0,1587100,2915900,1833500
28943000,43467000,36999000,12878000,11154000,10079000
0,2435200,1935000,6124200,7220600,5458500
0,738390,0,0,0,0
0,0,0,0,0,2586200
9154300,10408000,8631400,13214000,12420000,12333000
37784000,38536000,43228000,73134000,68550000,80900000
29438000,30175000,38573000,15098000,16160000,15560000
0,0,0,0,18193000,0
67188000,67801000,55836000,129970000,115280000,111070000
5352900,4938700,4956300,2650100,2588200,3633500
10051000,10313000,7784800,11582000,13866000,14862000
8598500,8235900,9817500,9967900,10591000,10196000
16928000,27287000,14632000,15349000,17934000,11558000
0,0,0,0,55528000,0
24415000,23062000,20436000,20301000,21099000,15959000
0,0,0,2680700,0,2379800
0,0,0,0,3352200,3825700
0,0,0,0,1556800,0
22178000,25678000,25558000,32367000,32392000,26302000
0,0,0,1545600,1629000,3173400
0,0,0,0,0,55936000
8346900,9564000,10155000,5155700,4733400,3113100
0,0,0,0,0,813700
5177200,5100200,0,2571900,4586700,0
6544400,10077000,7870800,44022000,33871000,34843000
2821300,3431000,2469000,4677700,5376700,5217900
0,0,0,4502800,4582400,3656600
14931000,12021000,13139000,18572000,5134100,18733000
3914500,3747100,2695300,2775100,2693800,3789800
11236000,15635000,13379000,17909000,17221000,20711000
5379300,0,5173800,0,4894900,6611200
905040,0,0,0,0,1744300
20466000,19579000,18205000,43123000,42241000,49214000
23102000,21225000,16617000,8256400,9398200,7912800
0,1389600,1099400,1495700,0,0
14232000,14825000,17282000,18717000,18080000,15167000
0,0,0,0,8335400,0
0,0,0,0,0,1993000
0,0,0,0,1742200,0
5949700,6916000,0,0,0,0
4049400,3315000,4052700,2888900,3513200,2795900
6345300,7975000,5896700,13187000,13285000,12354000
56932000,63650000,52770000,28278000,25087000,26938000
0,0,0,0,634600,0
7622100,14803000,8632000,11012000,12669000,19279000
1901600,2370600,1572600,0,3257900,2662800
5009100,4838800,8534600,4415700,1841900,3843400
10921000,9951800,8952700,10179000,12130000,7578100
30423000,29443000,39108000,0,0,0
13570000,12754000,11738000,7396700,8782000,8403300
19897000,21227000,23429000,6060000,7040100,5691500
5209400,5491600,5273400,6424600,6643700,4696100
0,0,0,0,0,660420
13188000,15511000,14636000,67346000,51942000,58293000
201220000,232140000,244180000,320670000,350220000,326480000
23892000,31406000,25262000,30422000,34188000,28501000
10984000,11324000,18656000,9217900,10905000,12774000
100280000,114450000,111090000,223670000,183540000,196300000
1934700,2095200,3226000,0,0,0
2642400,3315600,3426200,10324000,8316100,10599000
8675700,8528900,8486300,12337000,14108000,15996000
164820000,141000000,117080000,176850000,165440000,176890000
2056900,2476400,0,2281500,2663400,0
5270200,4782600,2888500,0,0,0
0,0,0,0,0,523990
0,0,380880,0,0,0
4047200,4691800,4153500,6649800,9819000,6141900
0,0,0,0,12561000,0
24242000,0,0,0,0,0
9407100,7074200,8062700,9308400,7512600,5616200
8064800,9961200,6564600,0,0,0
2658100,2459800,3490300,2516500,0,3735500
0,0,936490,0,0,0
17476000,17605000,21036000,13594000,13437000,14513000
0,0,0,3239100,0,0
0,0,0,0,0,0
0,0,15724000,0,0,0
0,0,0,784540,0,0
12115000,8982000,9447000,11847000,10229000,12105000
936500000,1237700000,946610000,447690000,456080000,345500000
0,0,31854000,0,0,0
3265200,2535900,2909600,2317400,0,2013000
17057000,16307000,15470000,24420000,25023000,21366000
0,0,0,0,0,271170
5387100,4969000,4146100,2089100,0,0
0,0,2676200,0,0,0
4068600,5126000,4522000,5984100,4595500,5103200
1710600,2921100,1460300,2582500,2526900,2389200
3525000,2463000,2892700,2780800,2772400,2785100
2725500,3810800,8623200,3443800,2956600,4628800
0,6641800,7085900,14532000,11250000,10987000
38554000,50879000,51016000,0,0,0
5899200,7970400,6186400,5271800,6359400,8082800
2576600,0,0,0,0,0
0,0,1832800,0,2273300,2654800
0,0,0,0,89433000,0
0,0,0,820760,0,0
0,2245500,1718800,0,0,0
0,4962000,5652600,8004500,9268800,6473800
8736100,10650000,7109000,2410800,3705800,2442100
0,0,0,21084000,20715000,16348000
0,0,0,0,2088900,0
0,0,0,0,0,774720
0,0,0,0,0,565780
24866000,25071000,15900000,55213000,45647000,43109000
5852100,6104400,5240000,2682300,2410600,3913000
3390200,3657200,3449600,5329600,5450100,5641000
8913100,10891000,13572000,8022800,12911000,8992800
0,0,0,0,0,0
11954000,15785000,12202000,8748000,7337700,0
0,0,0,0,2359400,0
0,0,0,0,0,1838500
3176200,0,0,3212300,4036400,4348700
0,8732500,5019500,3042600,5602100,3851600
48066000,44494000,39820000,35851000,30233000,31399000
5692500,6726300,4289500,5087400,5683600,5196200
0,0,0,0,854110,0
8083900,7624000,8056700,14042000,13934000,11005000
0,0,0,0,828490,0
0,0,0,0,0,6816100
0,9302200,0,9239000,9380000,8557500
798590000,793730000,709150000,748530000,746480000,775310000
0,0,0,0,164060,0
0,0,0,661200,0,0
81523000,80529000,92926000,83945000,77791000,88173000
0,0,0,0,18320000,0
13165000,17021000,17831000,19914000,22650000,20462000
0,0,0,0,1364100,0
0,0,0,0,0,779120
0,0,0,0,0,633460
0,0,0,0,0,1077200
27227000,34645000,30207000,48084000,41140000,51016000
0,0,0,0,0,3035800
0,3068600,0,2492900,0,0
8811500,7591900,7434800,7692300,8524700,7794200
4660300,0,0,0,0,0
10881000,11480000,8896000,10304000,15343000,10009000
0,0,1132800,1001400,0,0
2151300,2107800,0,2385700,2070300,3204800
11081000,14575000,9024800,15394000,16127000,16044000
15318000,14439000,10869000,13457000,15483000,9247000
0,0,0,0,0,1180400
8559400,4970600,4536700,6939200,3229400,6195800
0,0,0,0,0,1646500
74839000,88588000,89564000,96911000,91145000,83672000
17642000,16558000,18270000,25742000,34822000,24424000
2892500,0,2811000,4120400,5251800,4431300
362170,0,0,0,0,0
6752800,0,10771000,15067000,17073000,17235000
0,0,852200,0,0,0
0,0,0,0,1699600,0
0,0,0,0,0,3012300
17539000,14622000,13375000,13805000,15999000,16602000
2979000,3260500,2052500,4715200,4391500,7040300
118570000,116340000,121100000,83702000,105380000,91518000
0,0,0,5880300,0,0
0,0,3309600,0,0,0
2247900,2600400,2318700,3999400,3513300,3649200
4495100,0,12135000,12917000,0,0
0,0,0,0,0,1226100
24651000,29420000,30181000,53817000,53364000,57859000
0,0,0,3575600,4446600,3271200
10764000,10952000,6806200,10018000,11542000,10553000
1433300,2318900,1914600,1665100,2005700,1764200
18209000,17781000,19298000,31646000,33913000,31701000
3505700,3587100,2524100,5524600,7416300,5463200
0,0,0,0,2527700,0
0,0,0,2357400,4546900,0
3125800,2515900,2545200,4827200,3454700,5970900
0,0,0,0,0,2348800
16837000,20068000,20274000,18362000,24839000,23827000
0,0,0,0,0,519100
26259000,20293000,22811000,18952000,19359000,13924000
2691600,0,0,3737500,3250400,3014000
4742100,5086300,4316400,9155200,9422000,7815100
126010000,136560000,100680000,121810000,167410000,112610000
36946000,29626000,31508000,41323000,41176000,36779000
7977400,9306600,8879200,10536000,10247000,7131900
3303600,2727100,3755400,4754800,3625500,4135900
11809000,13270000,13928000,7674400,12445000,8696200
28933000,39922000,38907000,52882000,40651000,47498000
66144000,80473000,98416000,36947000,33577000,30478000
9403400,8706300,10873000,3231600,0,3131500
1885400,1836500,1858600,0,0,1146600
4433500,4349500,7355500,5233100,4226100,7943400
0,0,0,0,0,689840
2183800,0,3220700,0,0,0
4017200,5011800,5185700,6174800,7031000,6171400
0,0,2084200,0,0,0
3965500,7414100,5226600,8519100,8605000,7225700
25835000,28872000,31047000,38216000,37143000,41966000
125690000,123710000,132830000,139770000,127320000,137400000
0,4248100,0,0,0,0
83824000,105480000,105640000,95925000,96976000,91567000
