Gene_names	logFC	adj.P.Val	Regulation
PDE4B	-1.8304062914753831	0.029366989093991824	Down
KDM2B	1.740960207278396	0.029366989093991824	Up
GPCPD1	2.3484346555958133	0.029561671536503055	Up
HEATR3	1.374401822941511	0.029668298184308106	Up
ZNF618	1.8209880273515102	0.029980246930295634	Up
EXOSC1	1.0109666536211592	0.03037119899186987	Up
DDX56	1.804303803351002	0.03037119899186987	Up
RFC4	1.1121489375091804	0.030763410744630168	Up
IDUA	-2.699993559294642	0.03080482750605165	Down
CDKN1C	1.3508705205258695	0.03084500657615864	Up
NACC2	-1.2788522927831014	0.03157213070843525	Down
WNT7B	2.707016581348543	0.03166440701862338	Up
RRAS2	1.1021230880586448	0.032378825666710555	Up
IKBKG	-1.0500362275273611	0.032452227375080314	Down
MAN2B2	-1.8939711934266463	0.03253311665050422	Down
ARFGEF3	-1.4090690352204986	0.03255686782830575	Down
MRFAP1	2.751230038053629	0.032843467442599215	Up
RNGTT	2.5337897534079694	0.032949366262148595	Up
AP3S2	-1.9116128363068987	0.03297952473812338	Down
LAMA1	1.2946632732897758	0.03328425038884859	Up
TRIP13	1.6858065418115065	0.03328425038884859	Up
ATP5D	-1.2151091906649245	0.03328425038884859	Down
FAM208B	1.3043364059734595	0.03395823316811674	Up
MCMBP	2.6516529074288777	0.03401453421012117	Up
SLFN5	-3.417166338620345	0.034156771163878503	Down
TTF2	1.8977722295696986	0.034382660389822364	Up
ABCD1	-2.3474245898562756	0.03458569037224336	Down
GRN	-2.461489799614654	0.03519072055364274	Down
INTS2	1.754594095275634	0.035656936416838717	Up
CDCP1	-1.2230165779864648	0.035714561595013426	Down
ZNF280C	2.5670836117518077	0.03609970873303442	Up
GEMIN4	1.318506218153619	0.036454761304859466	Up
CRLF1	-2.278819683025792	0.03655481776516147	Down
AGA	-1.3938158776347365	0.03690411272648452	Down
F3	1.5733815121507537	0.03704395558934622	Up
FRA10AC1	1.3684462025517967	0.03717765059868873	Up
GDE1	-1.5272195554427705	0.03763932626617835	Down
DHODH	2.8776751916179126	0.03799150483733039	Up
DPPA4	2.0009206475526002	0.03831349340745428	Up
SNRPE	1.1714982984816882	0.03856639478264875	Up
PARP14	-2.015409945624769	0.03862418602929283	Down
ATP5SL	1.3499405774461528	0.03872636186072834	Up
TMEM97	1.0197192114284626	0.03881897287858222	Up
ARSA	-1.9112987025413506	0.03890044106527496	Down
RAB22A	-1.0013016519911822	0.0389868705947954	Down
NAV1	2.3929834305894104	0.03909714746175127	Up
CWC22	1.0090596431422951	0.03951445668126881	Up
COL18A1	-1.0805423776596883	0.039767899144874656	Down
HPX	2.313172135490621	0.040119958798955975	Up
RACGAP1	1.9415529242803644	0.04040761578736195	Up
FLAD1	2.7727743044581494	0.04049340361729993	Up
CAP2	-1.0709559947876706	0.040514334997226224	Down
ARF4	-1.2177664299439015	0.04060458948150471	Down
SOAT1	1.5758755680064798	0.04092227678882841	Up
TMEM106B	-1.182706356860638	0.04107886983750579	Down
CCDC97	1.5030886556518763	0.041455313479371356	Up
TDP1	2.106933588127939	0.042791663188829134	Up
DHRS7B	-1.864176720043077	0.042791663188829134	Down
NT5E	-2.437769271466659	0.04287976986647381	Down
DOCK11	1.3583225234050005	0.043870190497666176	Up
CHUK	-1.8608610099656282	0.04444568092216365	Down
DLGAP5	2.0544751920554702	0.044855870486644994	Up
M6PR	-1.2209441569729065	0.04496318639673632	Down
PNPO	1.9034726555813557	0.04503640488548362	Up
C9orf142	-1.4915980433697154	0.045147096630289645	Down
MROH1	-1.9812291530181152	0.04527974548176893	Down
SRFBP1	-1.4266728893506668	0.045464127992295524	Down
NDUFV3	-2.5341572146892775	0.046108626389473495	Down
TDP2	1.659068798798082	0.04624207200532333	Up
CHAF1B	1.9784048103905882	0.046698489771060975	Up
IMPDH1	2.880852392076065	0.04749829212974609	Up
PLP1	3.4026951694852174	0.04801341197076914	Up
FGD4	2.7382253893148434	0.04803257181673417	Up
IGSF3	2.2420635956341584	0.04883669128404262	Up
CCNA2	2.7549629524528543	0.04944202578818497	Up
